lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
844627, H, 2005-02-15, 1, 32.5, 30.6, -0.5, 0.0025, 8, 1.9, 6481, 59.6, 26.04, 15, 20.9, 56, 25.9, 105, 27.2, 136, 25.9, 182, 18.2, 218, 16.3, 267, 15.9, 304, 15 
845153, H, 2005-02-16, 1, 44.9, 30.4, -0.5, 0.0024, 8, 2.6, 9112, 60.5, 36.32, 14, 26.8, 55, 38.1, 104, 38.6, 135, 35, 181, 27.2, 217, 23.6, 266, 23.2, 303, 20.9 
845562, H, 2005-06-26, 1, 22.8, 31.4, -0.5, 0.0007, 8, 1.4, 5889, 97.9, 20.8, 5, 15.9, 51, 17.7, 87, 19.5, 136, 21.3, 173, 20.4, 208, 19.1, 272, 19.1, 304, 19.1 
844798, H, 2005-06-26, 1, 25.5, 31.1, -0.5, 0.0009, 8, 1.8, 6381, 89.4, 22.83, 5, 17.3, 51, 20.4, 87, 22.2, 136, 20.4, 173, 21.3, 208, 23.2, 272, 22.2, 304, 17.3 
845573, X, 2005-06-29, 1, 19.9, 30.7, -0.5, 0.001, 7, 1.1, 4905, 85.7, 17.66, 48, 15.9, 84, 19.1, 133, 17.3, 170, 16.8, 205, 14.5, 269, 14.5, 301, 16.3 
845529, H, 2005-06-29, 1, 19.7, 30.3, -0.5, 0.0007, 7, 1.6, 5070, 94.2, 17.95, 48, 18.2, 84, 18.2, 133, 17.3, 170, 15, 205, 14.5, 269, 18.2, 301, 17.3 
844623, H, 2005-07-02, 1, 24.5, 30.6, -0.5, 0.0004, 7, 0.9, 6642, 113, 23.11, 45, 22.2, 81, 21.8, 130, 23.2, 167, 21.3, 202, 22.2, 266, 23.2, 298, 22.2 
844906, H, 2005-07-07, 1, 30, 31.5, -0.5, 0.0011, 7, 0.7, 7346, 85.9, 26.5, 40, 23.6, 76, 26.3, 125, 27.2, 162, 25.9, 197, 24.1, 261, 22.7, 293, 21.8 
844726, H, 2005-07-09, 1, 25.1, 31.6, -0.5, 0.0008, 7, 1.7, 6446, 96.4, 22.82, 38, 18.2, 74, 24.1, 123, 23.2, 160, 23.6, 195, 20, 259, 22.7, 291, 18.6 
844594, H, 2005-07-14, 1, 29.9, 31.4, -0.5, 0.0016, 7, 2, 6721, 72.5, 25.25, 33, 21.3, 69, 26.8, 118, 25.4, 155, 21.8, 190, 24.5, 254, 20.9, 286, 15.4 
845467, H, 2005-07-15, 1, 31.1, 30.6, -0.5, 0.0014, 7, 1.6, 7284, 76.6, 26.87, 32, 25.9, 68, 24.5, 117, 28.1, 154, 24.1, 189, 25, 253, 20, 285, 22.2 
845263, X, 2005-08-02, 1, 28.2, 30.5, -0.5, 0.0012, 8, 1, 6778, 80.1, 24.73, 14, 20.4, 50, 22.7, 99, 24.1, 136, 24.1, 171, 23.6, 235, 21.8, 267, 20.9, 305, 17.7 
845576, H, 2005-08-09, 1, 23.2, 31.4, -0.5, 0.0004, 8, 2.4, 6234, 112.2, 21.73, 7, 15.4, 43, 19.5, 92, 17.3, 129, 20.9, 164, 25.4, 228, 22.7, 260, 21.3, 298, 18.2 
844998, H, 2005-10-08, 1, 27.6, 30.4, -0.5, 0.0015, 8, 2.5, 6353, 74, 23.64, 32, 24.1, 69, 22.7, 104, 18.6, 168, 24.5, 200, 21.8, 238, 20, 270, 20, 305, 14.5 
845303, H, 2005-10-28, 1, 30.1, 30.9, -0.5, 0.0014, 8, 3.1, 7021, 76.9, 25.92, 12, 18.2, 49, 28.6, 84, 20.4, 148, 26.3, 180, 26.3, 218, 25, 250, 20, 285, 16.8 
845330, H, 2005-11-07, 1, 33.1, 32.2, -0.5, 0.0016, 7, 3.2, 7472, 74.2, 27.96, 39, 25.4, 74, 25, 138, 30.4, 170, 29.5, 208, 25, 240, 21.8, 275, 16.3 
844599, H, 2006-01-14, 1, 36, 29.2, -0.5, 0.0025, 9, 1.8, 7194, 57.8, 29.07, 6, 21.3, 70, 30.9, 102, 29.1, 140, 26.3, 172, 23.6, 207, 17.3, 250, 19.1, 278, 16.3, 305, 15.9 
845067, H, 2006-01-14, 1, 34.8, 26.2, -0.5, 0.0026, 9, 3.2, 6867, 53.1, 28.34, 6, 21.3, 70, 31.8, 102, 29.5, 140, 26.3, 172, 20.4, 207, 17.7, 250, 15.9, 278, 14.5, 305, 9.1 
