lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
2238479, J, 2005-02-11, 8, 44.1, 27.6, 0, 0.0028, 9, 1.4, 8448, 53.6, 35.19, 22, 30, 56, 37.7, 89, 32.7, 117, 32.7, 147, 30, 180, 24.5, 215, 23.6, 245, 21.8, 278, 20.9 
2238757, J, 2005-04-16, 3, 36.7, 27.7, 0, 0.0039, 8, 4, 6073, 45.3, 27.75, 19, 21.8, 69, 31.8, 104, 27.7, 137, 22.2, 174, 10.4, 208, 17.3, 244, 15.9, 278, 10.4 
2238754, J, 2005-01-22, 3, 33.9, 24.3, 0, 0.0029, 8, 2.6, 6486, 49.5, 27.49, 33, 25.9, 68, 30, 103, 26.3, 153, 15.4, 188, 20, 221, 18.6, 258, 17.7, 292, 14.5 
2238556, J, 2005-04-23, 3, 37.6, 16.1, 0, 0.0025, 8, 3.5, 7687, 41, 32.58, 12, 33.6, 62, 35.9, 97, 30.4, 130, 26.8, 167, 22.2, 201, 26.3, 237, 18.2, 271, 14.5 
2238718, J, 2005-01-12, 2, 38.5, 23, -0.8, 0.0021, 8, 3.6, 8189, 53.5, 32.71, 43, 30.9, 78, 28.1, 113, 32.2, 163, 34.5, 198, 27.7, 231, 21.8, 268, 18.2, 302, 18.2 
2239035, J, 2005-04-23, 2, 33.3, 22.4, -0.8, 0.0025, 8, 4.4, 6770, 49.5, 27.92, 12, 28.1, 62, 27.7, 97, 17.7, 130, 22.2, 167, 27.7, 201, 22.2, 237, 15, 271, 19.5 
2238677, J, 2005-05-05, 2, 32.7, 22.6, -0.8, 0.002, 8, 3.1, 7094, 54.4, 28.02, 50, 31.8, 85, 23.2, 118, 22.7, 155, 21.8, 189, 27.7, 225, 22.2, 259, 18.2, 294, 17.7 
2238750, J, 2005-05-09, 3, 24.6, 31.8, 0, 0.0016, 8, 4.1, 5526, 73.8, 20.73, 46, 12.7, 81, 25, 114, 21.3, 151, 22.2, 185, 22.2, 221, 11.8, 255, 15, 290, 15.9 
2238985, J, 2005-05-10, 2, 30.7, 22.7, -0.8, 0.002, 8, 2.3, 6647, 54.4, 26.27, 45, 27.7, 80, 25.9, 113, 22.7, 150, 18.2, 184, 22.2, 220, 22.7, 254, 20.9, 289, 15.9 
2238605, J, 2005-05-13, 2, 29.1, 22.7, -0.8, 0.0024, 8, 2.6, 5968, 50.5, 24.44, 42, 25.9, 77, 23.6, 110, 21.8, 147, 15, 181, 22.2, 217, 20, 251, 15.9, 286, 13.2 
2238495, J, 2005-05-24, 2, 33.9, 22.5, -0.8, 0.0013, 8, 3, 8141, 63.5, 30.3, 31, 33.6, 66, 25, 99, 27.7, 136, 28.6, 170, 26.3, 206, 25.9, 240, 28.6, 275, 22.7 
2239038, J, 2005-06-08, 2, 30.8, 22.4, -0.8, 0.0019, 9, 3.1, 6769, 55.2, 26.53, 16, 28.6, 51, 22.7, 84, 26.3, 121, 20.4, 155, 23.6, 191, 21.8, 225, 17.3, 260, 21.3, 296, 20 
2238611, J, 2005-06-11, 2, 30, 22.6, -0.8, 0.0014, 9, 2.6, 7123, 62.4, 26.69, 27, 27.7, 60, 24.5, 95, 20, 125, 26.8, 158, 26.3, 190, 24.5, 221, 22.7, 257, 21.3, 284, 19.1 
2238614, J, 2005-06-11, 2, 32.6, 22.6, -0.8, 0.0015, 9, 2.2, 7594, 60.6, 28.73, 27, 29.1, 60, 29.1, 95, 25.4, 125, 22.7, 158, 25.4, 190, 27.2, 221, 23.6, 257, 21.3, 284, 23.2 
2238794, J, 2005-06-15, 3, 31.2, 16.1, 0, 0.0022, 9, 3.3, 6656, 43.1, 27.36, 9, 27.7, 44, 25, 77, 20.9, 114, 20.4, 148, 21.3, 184, 20.9, 218, 18.6, 253, 21.8, 289, 15.9 
2239009, J, 2005-06-16, 2, 33.6, 23, -0.8, 0.0012, 9, 2.1, 8216, 66.9, 30.22, 8, 18.6, 43, 27.7, 76, 33.6, 113, 27.7, 147, 30.4, 183, 28.1, 217, 26.3, 252, 23.2, 288, 23.6 
2238839, J, 2005-06-17, 2, 29.8, 22.8, -0.8, 0.001, 9, 2.1, 7441, 69.3, 27.06, 7, 19.5, 42, 25.9, 75, 25.9, 112, 27.7, 146, 27.7, 182, 22.2, 216, 20.9, 251, 22.7, 287, 26.3 
2238500, J, 2005-06-17, 2, 37.7, 22.5, -0.8, 0.0015, 9, 2.6, 8867, 61.3, 33.4, 7, 27.7, 42, 33.1, 75, 29.5, 112, 33.6, 146, 28.1, 182, 27.7, 216, 25, 251, 27.7, 287, 28.6 
2238939, J, 2005-06-21, 4, 37.6, 16.1, 0, 0.0025, 8, 7.1, 7687, 41, 32.58, 38, 49.5, 71, 25.9, 108, 23.6, 142, 23.2, 178, 18.6, 212, 20.9, 247, 22.7, 283, 22.7 
2238847, J, 2005-06-23, 2, 37.3, 23.1, -0.8, 0.0006, 8, 5.3, 9993, 83.4, 35.09, 36, 30.4, 69, 35.9, 106, 26.8, 140, 36.3, 176, 36.8, 210, 27.2, 245, 29.5, 281, 41.8 
2238544, J, 2005-06-23, 2, 31, 23.3, -0.8, 0.0007, 8, 2.5, 8167, 79.7, 28.9, 36, 22.7, 69, 25.9, 106, 30.9, 140, 30.4, 176, 27.7, 210, 27.7, 245, 24.1, 281, 27.7 
2238748, J, 2005-06-23, 3, 40.2, 24.7, 0, 0.0026, 8, 3.3, 8025, 52.6, 33.05, 36, 32.2, 69, 33.6, 106, 28.6, 140, 31.3, 176, 23.6, 210, 18.2, 245, 27.7, 281, 17.7 
2238735, J, 2005-07-02, 3, 32.6, 22.2, 0, 0.0019, 8, 2.6, 7153, 55.5, 28.09, 27, 28.6, 60, 27.7, 97, 23.6, 131, 25.4, 167, 23.6, 201, 24.1, 236, 16.8, 272, 23.6 
2238702, J, 2005-07-02, 4, 37.6, 31.8, 0, 0.0018, 8, 2.4, 8254, 70.8, 31.36, 27, 26.8, 60, 28.6, 97, 31.8, 131, 30.9, 167, 33.1, 201, 25.9, 236, 22.2, 272, 21.8 
2238591, J, 2005-07-04, 3, 37.6, 35.9, 0, 0.0025, 9, 3.7, 7358, 64.4, 29.3, 37, 25.9, 72, 27.7, 102, 26.8, 135, 16.8, 167, 25, 198, 24.1, 234, 22.7, 261, 23.2, 296, 19.5 
2238780, J, 2005-07-06, 3, 31.9, 34.4, 0, 0.0008, 9, 4.9, 8111, 101.5, 28.74, 23, 18.6, 56, 20, 93, 20.9, 127, 25.9, 163, 25.9, 197, 29.5, 232, 27.7, 268, 32.7, 302, 28.6 
2238967, J, 2005-07-09, 2, 27.4, 22.8, -0.8, 0.0005, 9, 3, 7414, 84.6, 25.94, 20, 21.8, 53, 23.6, 90, 23.6, 124, 23.2, 160, 22.7, 194, 21.8, 229, 21.8, 265, 29.5, 299, 27.2 
2238643, J, 2005-07-11, 2, 31.3, 23, -0.8, 0.0014, 9, 2.9, 7445, 63.5, 27.81, 18, 22.7, 51, 25, 88, 29.5, 122, 26.3, 158, 24.1, 192, 28.6, 227, 20.4, 263, 25.9, 297, 16.8 
2238493, J, 2005-07-15, 4, 24.4, 33.6, 0, 0.0008, 9, 3.1, 6235, 100.7, 22.08, 14, 14.1, 47, 15, 84, 20, 118, 17.7, 154, 23.6, 188, 21.8, 223, 25, 259, 20.4, 293, 21.8 
2238640, J, 2005-07-15, 2, 34.2, 22.5, -0.8, 0.0017, 9, 3.7, 7788, 58.1, 29.91, 14, 28.6, 47, 27.7, 84, 29.5, 118, 28.6, 154, 21.8, 188, 19.5, 223, 26.8, 259, 28.6, 293, 19.5 
