lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
4506110, H, 2007-02-19, 1, 40.5, 35.5, -0.5, 0.0003, 8, 2.5, 11086, 137.3, 38.53, 8, 24.5, 50, 35, 92, 36.3, 141, 34.5, 176, 37.7, 218, 40.9, 260, 34, 295, 40.4 
4507798, H, 2006-12-20, 1, 43.8, 27, -0.5, 0.001, 7, 3, 10863, 78.1, 39.32, 27, 39, 69, 39, 111, 36.3, 153, 35, 202, 34.5, 237, 32.2, 279, 38.1 
4506702, H, 2007-04-03, 1, 44.8, 25.8, -0.5, 0.0012, 8, 3.6, 10871, 72.1, 39.89, 7, 32.2, 49, 41.8, 98, 35.9, 133, 33.6, 175, 39.5, 217, 32.7, 252, 38.1, 294, 29.5 
4507739, H, 2006-12-19, 1, 35.4, 29.4, -0.5, 0.0006, 7, 3.9, 9319, 97.4, 32.77, 28, 28.6, 70, 37.7, 112, 24.5, 154, 30, 203, 33.1, 238, 32.2, 280, 30.4 
4506204, H, 2007-04-06, 1, 31, 27.5, -0.5, 0.0007, 7, 5.8, 8038, 88.3, 28.49, 46, 32.2, 95, 30.4, 130, 25.9, 172, 17.3, 214, 26.3, 249, 22.7, 291, 34.5 
4507401, H, 2006-12-15, 1, 49.8, 31.5, -0.5, 0.0016, 7, 2.7, 11249, 73.4, 42.14, 32, 37.7, 74, 43.1, 116, 39, 158, 44.5, 207, 33.1, 242, 32.2, 284, 31.8 
4506214, H, 2007-04-06, 1, 38.3, 24.8, -0.5, 0.0011, 7, 4.5, 9416, 71.9, 34.38, 46, 41.8, 95, 31.8, 130, 35, 172, 31.8, 214, 34, 249, 22.7, 291, 24.5 
4507068, H, 2006-12-10, 1, 38.3, 30.6, -0.5, 0.0008, 7, 3.8, 9821, 93.8, 34.81, 37, 32.2, 79, 36.3, 121, 27.2, 163, 39, 212, 34.5, 247, 28.6, 289, 31.8 
4506667, H, 2007-04-06, 1, 43, 24.8, -0.5, 0.002, 7, 4.8, 9262, 57.8, 36.4, 46, 47.2, 95, 31.8, 130, 31.3, 172, 26.3, 214, 30.4, 249, 25.4, 291, 24.5 
4507205, H, 2006-12-09, 1, 36.9, 31.4, -0.5, 0.0007, 7, 2.3, 9469, 96.3, 33.52, 38, 31.3, 80, 30, 122, 35, 164, 35, 213, 31.8, 248, 27.2, 290, 31.8 
4506742, H, 2007-04-10, 1, 46.6, 30.9, -0.5, 0.0012, 7, 3.2, 11136, 80.5, 40.65, 42, 37.7, 91, 44.9, 126, 33.6, 168, 39.5, 210, 39.5, 245, 33.1, 287, 31.8 
4506398, H, 2006-12-08, 1, 45, 32.5, -0.5, 0.0005, 7, 3, 12018, 112.5, 41.97, 39, 35, 81, 43.1, 123, 41.8, 165, 45.9, 214, 39.5, 249, 35, 291, 42.2 
4506820, H, 2007-04-14, 1, 50.4, 24.8, -0.5, 0.0011, 7, 3.8, 12397, 71.9, 45.26, 38, 48.6, 87, 47.7, 122, 36.3, 164, 40.9, 206, 39.5, 241, 40.4, 283, 35.4 
4507424, H, 2006-12-06, 1, 38.3, 30.6, -0.5, 0.0004, 7, 2.3, 10423, 115.1, 36.23, 41, 32.2, 83, 39, 125, 32.2, 167, 33.6, 216, 37.2, 251, 36.3, 293, 34 
4507021, H, 2007-04-16, 1, 38, 26.7, -0.5, 0.0018, 7, 5.2, 8384, 62.9, 32.28, 36, 36.3, 85, 31.8, 120, 25.9, 162, 18.6, 204, 32.7, 239, 24.1, 281, 25.9 
4507339, H, 2006-12-05, 1, 42.6, 32, -0.5, 0.0009, 7, 3.5, 10680, 91.6, 38.14, 42, 35, 84, 35, 126, 40.4, 168, 41.8, 217, 29.1, 252, 36.3, 294, 31.8 
4506401, H, 2007-04-19, 1, 39.2, 27, -0.5, 0.0011, 7, 3.2, 9587, 75.8, 34.94, 33, 37.7, 82, 31.8, 117, 30, 159, 34, 201, 34, 236, 27.7, 278, 29.5 
