lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
5212572, H, 2006-03-14, 2, 46.7, 23.9, -0.8, 0.0019, 7, 3, 10290, 57.8, 40.06, 42, 36.8, 84, 38.6, 123, 39, 165, 35.4, 207, 37.2, 248, 27.2, 291, 23.2 
5212433, H, 2006-06-02, 2, 56.1, 21.5, -0.8, 0.003, 7, 3.8, 10623, 44.5, 46.07, 43, 49, 85, 40.9, 127, 41.3, 168, 25.4, 211, 29.5, 253, 28.1, 295, 25.4 
5212557, H, 2006-03-03, 2, 56.8, 22, -0.8, 0.0016, 8, 5, 13125, 58.5, 50.05, 8, 34, 53, 56.7, 95, 49, 134, 40, 176, 34.5, 218, 45.4, 259, 40, 302, 36.3 
5212201, H, 2006-06-02, 3, 71.6, 35, 0, 0.0021, 7, 2.3, 14883, 69.3, 57.56, 43, 54.5, 85, 56.7, 127, 54.9, 168, 54, 211, 46.3, 253, 37.7, 295, 38.1 
5212507, H, 2006-02-28, 2, 54.8, 21.9, -0.8, 0.0034, 8, 3.2, 9885, 42.7, 44.21, 11, 36.3, 56, 49, 98, 38.6, 137, 28.6, 179, 30.4, 221, 24.5, 262, 22.7, 305, 23.2 
5212635, H, 2006-06-08, 2, 55.6, 21.6, -0.8, 0.0016, 7, 2.6, 12784, 57.3, 48.95, 37, 50.4, 79, 47.7, 121, 44, 162, 38.6, 205, 40.4, 247, 41.8, 289, 34 
5211867, H, 2006-02-20, 6, 53.5, 41.2, 0, 0.0018, 7, 4.6, 11444, 81, 42.87, 19, 35, 64, 36.8, 106, 47.7, 145, 44, 187, 42.2, 229, 37.2, 270, 25.4 
5212566, H, 2006-06-13, 2, 52.1, 21.3, -0.8, 0.0015, 7, 14.8, 12144, 57.9, 46.18, 32, 47.7, 74, 44.9, 116, 35.9, 157, 4.1, 200, 47.2, 242, 37.7, 284, 29.1 
5212204, H, 2006-02-19, 3, 62.5, 27.1, 0, 0.0022, 7, 2.7, 12990, 58.8, 51.69, 20, 45.4, 65, 51.8, 107, 49, 146, 41.3, 188, 46.3, 230, 38.6, 271, 31.3 
5212395, H, 2006-06-13, 3, 62.3, 12.2, 0, 0.0019, 7, 4.4, 13983, 37.7, 56.64, 32, 58.1, 74, 51.3, 116, 52.2, 157, 37.2, 200, 47.2, 242, 42.7, 284, 34 
5212013, H, 2006-02-16, 4, 71.2, 27.3, 0, 0.0046, 7, 6.4, 10807, 41, 52.43, 23, 49, 68, 49, 110, 51.3, 149, 36.3, 191, 20.9, 233, 31.8, 274, 11.3 
5212606, H, 2006-06-14, 2, 53.6, 22.1, -0.8, 0.0015, 7, 6.6, 12607, 60.5, 47.52, 31, 50.4, 73, 33.1, 115, 52.2, 156, 44, 199, 44.5, 241, 35, 283, 34 
5212471, H, 2006-02-16, 2, 47.1, 21.9, -0.8, 0.0019, 7, 4.4, 10424, 54.7, 40.83, 23, 39, 68, 41.8, 110, 31.8, 149, 40, 191, 31.8, 233, 24.5, 274, 34 
5212299, H, 2006-06-14, 3, 53.5, 8.7, 0, 0.0033, 7, 15.5, 10055, 25.2, 47.84, 31, 51.8, 73, 29.1, 115, 57.7, 156, 32.7, 199, 59.5, 241, 17.3, 283, 17.7 
5211968, H, 2006-02-14, 4, 63.9, 39.3, 0, 0.0022, 7, 5.8, 13077, 72.9, 50.29, 25, 44, 70, 43.1, 112, 53.6, 151, 56.7, 193, 40.9, 235, 35.9, 276, 30 
5212623, H, 2006-06-14, 2, 50.2, 20.4, -0.8, 0.0025, 7, 5.8, 10214, 46.9, 42.45, 31, 46.8, 73, 39.5, 115, 25.9, 156, 38.6, 199, 35, 241, 30.9, 283, 21.3 
5212109, H, 2006-02-13, 3, 56.4, 40.4, 0, 0.0022, 7, 16.6, 11463, 73.3, 44.1, 26, 27.7, 71, 49, 113, 49.9, 152, 53.1, 194, 74, 236, 30.4, 277, 18.6 
5212730, H, 2006-06-15, 2, 65.5, 22, -0.8, 0.0025, 7, 3.7, 13363, 49.3, 55.06, 30, 53.1, 72, 59.5, 114, 44, 155, 40, 198, 43.1, 240, 36.3, 282, 35.4 
5211930, H, 2006-02-11, 6, 79.5, 27.3, 0, 0.0046, 7, 6.1, 12039, 40.9, 58.49, 28, 54, 73, 64, 115, 38.6, 154, 37.7, 196, 40.9, 238, 24.5, 279, 17.3 
5212588, H, 2006-06-15, 2, 70.9, 20.9, -0.8, 0.0026, 7, 5.1, 14290, 47, 59.64, 30, 60.8, 72, 58.1, 114, 45.4, 155, 47.2, 198, 52.7, 240, 37.7, 282, 30.4 
5212352, H, 2006-02-08, 2, 63, 24.7, -0.8, 0.0028, 7, 3.9, 12124, 49.5, 51.14, 31, 44, 76, 56.7, 118, 44.5, 157, 40, 199, 36.8, 241, 33.1, 282, 24.1 
5212600, H, 2006-06-15, 2, 55.9, 20.7, -0.8, 0.0016, 7, 4.6, 12826, 55.6, 49.32, 30, 53.1, 72, 40.9, 114, 44, 155, 45.4, 198, 44.5, 240, 40.4, 282, 31.8 
